	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	rms_epoch	glon	glat	flags	nimaflags	ngood	ngood_min	nch_max	density	u_flags	u_nimaflags	u_ngood	u_nch	u_nclip	v_flags	v_nimaflags	v_ngood	v_nch	v_nclip	g_flags	g_nimaflags	g_ngood	g_nch	g_nclip	r_flags	r_nimaflags	r_ngood	r_nch	r_nclip	i_flags	i_nimaflags	i_ngood	i_nch	i_nclip	z_flags	z_nimaflags	z_ngood	z_nch	z_nclip	class_star	flags_psf	radius_petro	u_psf	e_u_psf	u_rchi2var	u_petro	e_u_petro	v_psf	e_v_psf	v_rchi2var	v_petro	e_v_petro	g_psf	e_g_psf	g_rchi2var	g_petro	e_g_petro	r_psf	e_r_psf	r_rchi2var	r_petro	e_r_petro	i_psf	e_i_psf	i_rchi2var	i_petro	e_i_petro	z_psf	e_z_psf	z_rchi2var	z_petro	e_z_petro	ebmv_sfd	prox	prox_id	dr1_id	dr1_dist	twomass_key	twomass_dist	allwise_cntr	allwise_dist	ucac4_mpos	ucac4_dist	refcat2_id	refcat2_dist	ps1_dr1_id	ps1_dr1_dist	galex_guv_id	galex_guv_dist	gaia_dr2_id1	gaia_dr2_dist1	gaia_dr2_id2	gaia_dr2_dist2
☄	501.41	406593572	218.30703	-78.233542	56	41	143313.68-781400.7	57249.2882	281.1606	308.1729	-16.410748	0	0	6	3	1	2.0			0		0			0		0			0		0			0		0	0	0	3	1	0	0	0	3	1	0	0.972	0	6.6																					17.6091	0.0103	1.692	17.6298	0.0486	17.5525	0.0431	25.743	17.6344	0.0737	0.1214	10.0	406593570	246426572	0.35	1203886847	0.45	2160078801351057475	0.22			282450662	0.18					5785768487606864512	0.18	5785768483305047808	10.11
☄	501.49	406593659	218.72118	-78.231712	47	70	143453.08-781354.1	57199.4277	0.001	308.25433	-16.443	0	0	2	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0	0	0	1	1	0	0.63	0	6.27																					18.7871	0.0161	0.0	18.9532	0.1015	18.4898	0.0324	0.0	18.6079	0.1322	0.1265	15.0		246426636	0.12			2160078801351054777	0.69			534215559	0.13					5785769136140051584	0.13	5785769140439440896	9.09
☄	501.67	406587402	218.07576	-78.208789	29	131	143218.18-781231.6	57199.4284	0.002	308.138	-16.36929	0	0	2	2	1	3.0			0		0			0		0			0		0			0		0	0	0	2	1	0			0		0	0.692	0	6.27																					18.6839	0.0131	1.818	18.7745	0.0731						0.1214	5.9	406587401	246422161	0.18			2160078801351057441	5.08			534214314	0.2					5785780169918345728	0.2	5785780547875468544	5.81
☄	501.74	406582019	218.538544	-77.960857	36	36	143409.25-775739.0	57199.427	0.0	308.33218	-16.179945	0	0	1	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.459	0	9.24																					19.4771	0.0288	0.0	19.6619	0.1685						0.1128	15.0						2185077301351007702	1.27									5785881084462262656	0.16	5785881084462267648	11.92
☄	501.88	406582024	218.583322	-77.961663	15	27	143419.99-775741.9	57222.521	174.1253	308.34076	-16.184437	2	0	11	2	1	2.0			0		0			0		0	0	0	2	1	0	0	0	2	1	1	2	0	4	1	0	0	0	3	1	2	0.982	0	4.81											15.8287	0.0189	4.632	15.8679	0.0358	15.4682	0.0081	6.65	15.493	0.0262	15.2387	0.0195	7.406	15.1387	0.022	15.152	0.0193	10.123	15.1947	0.0371	0.1128	14.0	406582020	246418298	0.06	875348026	0.04	2185077301351005749	0.19	2901336	0.2	44058903	0.12					5785881118828332032	0.12	5785881015742776960	5.41
☄	502.02	406582051	218.687629	-77.966088	40	62	143445.03-775757.9	57199.4284	9.0E-4	308.35962	-16.197252	0	0	3	1	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	1	1	0	0.608	0	7.75																					18.9257	0.0227	4.877	19.0372	0.081	18.6166	0.0146	0.0	18.6472	0.1473	0.1128	15.0										534213256	0.03					5785878468831081344	0.03		
☄	502.11	406589659	219.176237	-78.097662	36	145	143642.29-780551.5	57199.4284	0.002	308.40015	-16.358694	0	0	2	2	1	3.0			0		0			0		0			0		0			0		0	0	0	2	1	0			0		0	0.818	2	5.61																					18.6698	0.0151	2.28	18.7449	0.0623						0.1243	10.0	406589660	246423778	9.95	888909028	10.03	2160078801351053640	9.93	2848237	9.95	535156716	0.19					5785864179477184512	0.19	5785864179477183104	9.89
☄	502.21	406587368	217.996382	-78.193598	22	34	143159.13-781136.9	57199.4291	0.0014	308.1287	-16.348927	0	0	4	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	2	1	1	0.911	0	7.26																					18.3824	0.0154	3.302	18.4435	0.0638	18.4316	0.0226	39.691	18.7635	0.1191	0.1214	12.0	406587373	246422134	0.12	1203867615	11.92	2160078801351056531	11.97			533336255	0.19					5785780990249874048	0.19	5785780994552069248	12.15
☄	502.35	406593640	218.825889	-78.222481	47	40	143518.21-781320.9	57199.4277	0.001	308.2786	-16.443226	0	0	2	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0	0	0	1	1	0	0.894	0	7.26																					18.5094	0.0178	0.0	18.4526	0.0758	18.5645	0.0209	0.0	18.9422	0.2348	0.1275	15.0		246426622	0.5							534215755	0.13					5785769342298485888	0.13	5785769346597876736	3.84
☄	502.39	406593414	218.922292	-78.209367	27	21	143541.35-781233.7	57082.5335	96.4036	308.30292	-16.43926	2	0	27	4	1	2.0	0	0	4	1	0	0	0	4	1	0	0	0	4	1	0	0	0	4	1	0	2	0	6	1	0	0	0	5	1	1	0.985	0	5.54	16.6272	0.0535	40.855	16.5052	0.1616	16.3164	0.04	17.88	16.3934	0.1758	14.8274	0.0149	7.197	14.834	0.0315	14.4712	0.0061	1.183	14.5069	0.0185	14.279	0.0082	3.631	14.2874	0.008	14.2021	0.0052	4.318	14.2325	0.0081	0.1275	14.5	406593428	246426454	0.05	888892828	0.07	2160078801351053551	0.09	2812696	0.11	44060000	0.13					5785769312240580992	0.13	5785769307938381056	9.91
☄	502.5	406593637	218.604681	-78.237923	58	68	143425.12-781416.5	57199.4291	0.0014	308.22906	-16.439087	0	0	4	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	2	1	0	0.702	0	7.59																					18.7167	0.0264	3.864	18.8316	0.1827	18.464	0.0754	13.072	18.4813	0.2637	0.1265	8.7	406593635	246426620	0.22			2160078801351055299	0.37			534215336	0.19					5785769067420575360	0.19	5785769101780314368	8.53
☄	502.58	406593693	218.546522	-78.23928	36	36	143411.16-781421.4	57199.427	0.0	308.21716	-16.435556	0	0	1	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.493	0	7.26																					19.442	0.0184	0.0	19.5693	0.1366						0.1265	15.0						2160078801351055661	12.71									5785769067420576640	0.33	5785769071719956224	12.53
☄	503.04	406585399	218.125974	-77.983724	76	83	143230.23-775901.4	57267.2445	203.3001	308.2406	-16.166655	0	0	8	4	1	3.0			0		0			0		0			0		0			0		0	0	0	4	1	0	0	0	4	1	0	0.965	0	8.17																					18.0194	0.0563	51.496	18.0613	0.0537	17.9598	0.0436	11.117	18.1557	0.08	0.1119	11.3	406585400	246420759	0.13	1203885970	11.31	2185077301351006507	12.84			534211924	0.15					5785788033996479872	0.15	5785788038298057984	11.23
☄	503.29	406585674	217.891566	-78.038971	36	36	143133.97-780220.2	57199.4298	0.0	308.17133	-16.198261	0	0	1	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.476	0	10.56																					19.1298	0.0137	0.0	19.2394	0.1514						0.1119	15.0						2160078801351058162	14.57			848490027	0.24					5785787484240611840	0.24	5785787419819796608	11.9
☄	503.39	406585863	217.83871	-78.069802	61	140	143121.29-780411.2	57185.8016	264.6678	308.1483	-16.222342	0	0	6	2	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	1	0	0	4	1	0	0.951	0	8.0																					17.8458	0.0108	51.267	17.8459	0.1378	17.6859	0.0304	15.771	17.656	0.0817	0.1188	15.0		246421120	0.13	1203867132	0.2	2160078801351057193	0.2			281973374	0.16					5785785907994684288	0.16		
☄	503.56	406582683	219.115357	-78.041797	69	80	143627.68-780230.4	57272.3254	385.7476	308.4121	-16.30259	0	0	10	1	1	3.0			0		0			0		0			0		0	0	0	1	1	0	0	0	4	1	0	0	0	5	1	0	0.978	0	6.42																17.6862	0.0424	0.0	17.9345	0.1843	17.4154	0.0112	1.943	17.5758	0.0607	17.262	0.0247	13.629	17.4057	0.0701	0.1243	12.2	406582682	246418763	0.34	888892273	0.51	2160078801351053575	12.16	2869454	12.12	282963957	0.34					5785865343410217600	0.34	5785865416427810176	12.19
☄	503.82	406594412	218.161362	-78.221486	36	36	143238.72-781317.3	57199.427	0.0	308.1495	-16.387869	0	0	1	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.665	0	5.28																					18.6784	0.0132	0.0	18.6535	0.0799						0.1214	15.0		246427176	0.66			2160078801351057703	0.36			534214453	0.11					5785780268695325056	0.11		
☄	503.94	406585332	218.227166	-77.971951	29	39	143254.51-775819.0	57199.4291	0.0014	308.2656	-16.164198	0	0	4	2	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	2	1	0	0.919	0	6.27																					18.292	0.0137	1.251	18.4926	0.0624	18.2569	0.0872	21.51	18.4043	0.1649	0.1119	15.0		246420716	0.13			2185077301351006447	14.73			534212183	0.14					5785788107017535872	0.14	5785788102715285248	10.44
☄	504.02	406582465	218.814911	-77.976139	16	24	143515.57-775834.1	57103.6716	99.0275	308.38065	-16.21718	0	6	25	3	1	1.0	0	0	3	1	1	0	0	4	1	0	0	3	3	1	0	0	0	4	1	0	0	3	5	1	0	0	0	6	1	0	0.984	0	5.47	16.5713	0.0098	10.299	16.7249	0.1849	16.3325	0.0096	0.555	16.4448	0.0577	15.0203	0.0095	2.191	15.0249	0.0137	14.716	0.0072	1.876	14.6983	0.0098	14.5124	0.0047	0.63	14.5301	0.0089	14.4545	0.0044	0.397	14.4878	0.0092	0.1128	15.0		246418605	0.05	888892055	0.12	2185077301351005669	0.08	2896566	0.04	44059101	0.13					5785878232610285184	0.13	5785878232603914496	5.65
☄	504.19	406593327	219.095457	-78.167996	15	15	143622.90-781004.7	57284.2167	107.9831	308.35428	-16.416	0	5	27	4	1	4.0	0	4	4	1	0	0	1	4	1	0	0	0	4	1	0	0	0	4	1	0	0	0	5	1	0	0	0	6	1	0	0.991	0	4.65	15.8254	0.013	3.578	15.79	0.0381	15.516	0.0373	33.273	15.4182	0.0549	14.2235	0.007	1.76	14.2298	0.0081	13.8628	0.0054	0.48	13.8612	0.0114	13.6232	0.0048	0.996	13.63	0.0051	13.5308	0.0043	0.472	13.5516	0.0068	0.1275	11.4	406593326	246426392	0.01	888892693	0.3	2160078801351053512	0.03	2825376	0.12	44310485	0.1					5785863320484947840	0.1	5785863316185540352	11.36
☄	504.22	406582045	218.741471	-77.96919	36	36	143457.95-775809.0	57199.427	0.0	308.36902	-16.204626	0	0	1	1	1	2.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.464	0	8.58																					19.3567	0.0116	0.0	19.4515	0.1628						0.1128	12.7	406582046					2185077301351008070	1.28			849011077	12.94					5785878404408985728	0.31	5785878400111603072	12.94
☄	504.46	406589611	219.16511	-78.072018	36	36	143639.62-780419.2	57199.427	0.0	308.40897	-16.334373	0	0	1	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.502	0	7.26																					19.2223	0.015	0.0	19.2557	0.1369						0.1243	15.0						2160078801351055606	5.74			849559179	0.16					5785864969751183616	0.16	5785864969749551360	7.47
☄	504.54	406585641	217.94471	-78.019724	66	44	143146.73-780111.0	57329.0749	353.5422	308.18976	-16.184885	3	0	9	1	1	3.0			0		0			0		0			0		0	0	0	1	1	0	3	0	4	1	1	0	0	4	1	1	0.979	0	6.76																17.6521	0.0261	0.0	17.7974	0.228	17.3264	0.0122	12.18	17.3444	0.0329	17.117	0.0082	5.341	17.1691	0.0553	0.1119	10.7	406585639	246420942	0.19	1203866930	0.11	2160078801351056253	10.79	2875920	10.66	281973503	0.17					5785787522901977472	0.17	5785787522899037184	9.21
☄	504.56	406587196	217.85561	-78.145317	75	55	143125.34-780843.1	57199.4284	9.0E-4	308.12082	-16.293188	0	0	3	1	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	1	1	0	0.82	0	7.75																					18.6525	0.0319	7.144	18.8159	0.0801	18.4547	0.0185	0.0	18.6554	0.2057	0.1188	15.0						2160078801351057730	0.3			533335989	0.08					5785784288784820992	0.08		
☄	504.77	406594411	218.141966	-78.219429	19	26	143234.07-781309.9	57124.2888	99.1992	308.14655	-16.38441	2	0	20	3	1	2.0	0	0	3	1	0	0	0	3	1	0	0	0	3	1	0	0	0	3	1	0	2	0	4	1	0	2	0	4	1	0	0.984	0	5.21	16.4585	0.0474	23.573	16.3937	0.1058	16.2097	0.0196	6.671	16.2683	0.0616	14.9019	0.0099	2.442	14.8863	0.0305	14.5509	0.0133	3.803	14.5583	0.016	14.3562	0.0055	0.386	14.3609	0.0132	14.3043	0.0123	5.257	14.3073	0.0119	0.1214	8.8	406594413	246427175	0.05	1203886797	0.18	2160078801351056225	0.06	2809592	0.22	44059492	0.12					5785780341717036416	0.12	5785780341717036288	9.06
☄	504.8	406585414	218.04196	-77.996728	18	25	143210.07-775948.2	57134.4772	201.7046	308.21854	-16.171698	0	0	8	3	1	3.0			0		0			0		0			0		0			0		0	0	0	3	1	2	0	0	5	1	0	0.981	0	5.41																					17.1617	0.0072	7.344	17.1421	0.0336	16.7746	0.0195	14.192	16.7604	0.0266	0.1119	6.6	406585387	246420771	0.06	1203886013	0.22	2160078801351056672	0.15	2886099	12.13	282448802	0.16					5785787656039348992	0.16	5785787660341359104	6.81
☄	504.86	406593552	218.242169	-78.229888	23	41	143258.12-781347.5	57117.1682	215.6642	308.16177	-16.402128	0	0	15	2	1	2.0			0		0			0		0	0	0	2	1	1	0	0	3	1	1	0	0	5	1	1	0	0	5	1	1	0.982	0	5.98											17.1049	0.0118	4.805	17.1216	0.0871	16.695	0.0071	3.167	16.6906	0.0452	16.3602	0.006	6.324	16.3384	0.014	16.2271	0.0124	13.361	16.2126	0.0169	0.1214	12.4	406593551	246426560	0.03	1203886834	0.23	2160078801351056537	0.28			143507922	0.16					5785768556326343040	0.16	5785768556321274112	5.0
☄	505.17	406589614	219.173881	-78.081229	30	70	143641.73-780452.4	57166.1115	454.5697	308.40674	-16.343513	0	0	10	1	1	2.0			0		0			0		0			0		0	0	0	1	1	0	0	0	5	1	0	0	0	4	1	1	0.979	0	6.5																17.5106	0.0311	0.0	17.633	0.1625	17.3217	0.0245	10.435	17.4407	0.0271	17.2789	0.0093	2.411	17.4145	0.053	0.1243	12.5	406589612	246423751	0.13	888892399	0.53	2160078801351054721	0.35			282964022	0.25					5785864969751177472	0.25	5785864969749395456	9.67
☄	505.32	406589672	219.179815	-78.108107	90	62	143643.15-780629.1	57256.642	269.2213	308.3964	-16.368519	0	0	8	3	1	1.0			0		0			0		0			0		0			0		0	0	0	3	1	0	0	0	5	1	0	0.883	0	7.77																					18.0314	0.0246	0.14	17.9598	0.0454	17.6641	0.0236	2.837	17.5758	0.0527	0.1243	15.0		246423787	0.32	888909056	0.39	2160078801351054287	0.27			535156721	0.22					5785864106459569536	0.22	5785864110753422208	2.27
☄	505.36	406585921	217.81923	-78.099854	167	82	143116.61-780559.4	57199.4284	0.002	308.13217	-16.248423	0	0	2	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0			0		0	0.569	0	8.25																					19.0205	0.0404	8.517	18.9858	0.2251						0.1188	13.3	406585922	246421161	13.33	1203867255	13.34	2160078801351056499	13.51			848489945	0.19					5785785049001219072	0.19	5785784945922003328	13.46
☄	505.44	406587237	217.890986	-78.163442	87	25	143133.83-780948.3	57199.4277	0.001	308.12036	-16.31271	0	0	2	1	1	3.0			0		0			0		0			0		0			0		0	0	0	1	1	0	0	0	1	1	0	0.482	0	8.25																					19.018	0.0212	0.0	19.0257	0.1316	18.6743	0.0184	0.0	18.8273	0.1845	0.1188	7.3	406587236	246422054	7.28	1203867480	11.54	2160078801351057162	8.24			848490026	0.24					5785781265127820928	0.24	5785781338145982208	4.74
☄	505.5	406589667	219.180942	-78.102055	36	36	143643.42-780607.3	57199.427	0.0	308.3992	-16.363096	1	0	1	1	1	3.0			0		0			0		0			0		0			0		0	1	0	1	1	0			0		0	0.703	2	6.6																					19.1385	0.0346	0.0	19.6575	0.2153						0.1243	4.9	406589661	246423779	4.94	888909028	14.04	2160078801351053640	13.88	2848237	14.09	849559197	0.22					5785864175185190656	0.22	5785864175179051392	4.95
☄	505.57	406593396	219.046043	-78.18446	62	36	143611.05-781104.0	57199.4284	0.002	308.33762	-16.426868	0	0	2	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0			0		0	0.505	0	8.91																					19.119	0.0419	9.527	19.1578	0.1323						0.1275	13.8	406593394					2160078801351054834	1.42			849559059	0.11					5785863286123954304	0.11	5785863286122221440	8.27
☄	505.63	406582473	218.893048	-77.985563	45	59	143534.33-775908.0	57148.2889	337.3084	308.39215	-16.2324	3	3	19	1	1	3.0			0		0	0	0	1	1	0	0	3	3	1	0	0	0	4	1	0	3	0	5	1	0	3	0	6	1	0	0.984	0	5.54						16.933	0.0258	0.0	16.9802	0.1798	15.6769	0.0088	1.732	15.657	0.0673	15.3002	0.016	6.715	15.2988	0.0308	15.0225	0.0053	1.2	15.0378	0.0082	14.9061	0.0047	0.418	14.9495	0.013	0.1128	8.2	406582474	246418613	0.02	888892090	0.23	2185077301351005671	0.16	2892784	0.08	44059163	0.15					5785878159592697728	0.15	5785878163890793728	8.29
☄	505.7	406587361	217.96936	-78.188585	45	32	143152.64-781118.9	57354.1356	177.1827	308.12546	-16.34214	3	0	14	2	1	3.0			0		0			0		0	3	0	2	1	0	3	0	3	1	0	3	0	5	1	0	3	0	4	1	0	0.981	15	7.68											17.5675	0.0262	1.419	17.1124	0.1361	17.2887	0.0127	0.203	16.9372	0.1878	17.0225	0.01	0.609	16.9431	0.0232	16.9887	0.0485	12.317	17.0298	0.139	0.1251	3.8	406587362	246422128	0.05	1203867592	0.16	2160078801351056483	3.19			281973534	0.3					5785780994552071680	0.3	5785780994552071168	4.18
☄	505.98	406593553	218.263052	-78.231884	36	36	143303.13-781354.7	57199.427	0.0	308.16504	-16.405653	0	0	1	1	1	2.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.546	0	5.28																					19.0146	0.0274	0.0	18.8771	0.0907						0.1214	6.3	406593575	246426574	6.23			2160078801351058059	5.79			849011804	0.26					5785768552024186240	0.26	5785768552024526464	5.86
☄	506.33	406587362	217.971905	-78.189507	165	242	143153.25-781122.2	57244.2395	201.0301	308.12558	-16.343193	3	0	22	3	1	5.0			0		0			0		0	3	0	3	1	0	3	0	5	1	0	3	0	7	1	0	3	0	7	1	0	0.983	15	6.65											17.583	0.0647	17.528	17.3954	0.1149	17.1111	0.0676	31.437	16.6314	0.1151	16.7124	0.0243	9.726	16.3892	0.1047	16.5285	0.0218	10.509	16.1126	0.0852	0.1251	3.8	406587361	246422129	0.29	1203867595	0.38	2160078801351056483	0.63			143259430	0.39					5785780994552071168	0.39	5785780994552071680	4.05
☄	506.34	406585416	218.02144	-78.00018	31	186	143205.14-780000.6	57199.4284	0.002	308.213	-16.17319	0	0	2	2	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0			0		0	0.513	0	8.58																					19.0771	0.0177	0.144	19.4055	0.1185						0.1119	15.0										849011575	0.2					5785787660340934400	0.2		
☄	506.42	406587235	217.883075	-78.160724	27	32	143131.93-780938.6	57351.2766	167.5955	308.11993	-16.309572	0	0	18	4	1	3.0			0		0			0		0	0	0	4	1	0	0	0	4	1	0	0	0	4	1	2	0	0	6	1	0	0.983	0	5.62											17.0858	0.0246	8.307	17.1896	0.0584	16.6274	0.018	6.377	16.6443	0.0529	16.4089	0.0061	7.882	16.4408	0.0206	16.3421	0.0121	5.352	16.3942	0.0294	0.1188	11.1	406587236	246422053	0.06	1203867480	0.14	2160078801351056707	0.06			143259366	0.14					5785781338149462912	0.14	5785781338145982208	8.99
☄	506.48	406589605	219.155428	-78.061661	37	35	143637.30-780341.9	57511.5747	220.7193	308.4115	-16.324108	0	3	4	2	1	2.0			0		0			0		0			0		0			0		0	0	3	2	1	0	0	0	2	1	0	0.926	0	8.09																					17.8932	0.0326	3.001	17.6008	0.0555	17.8359	0.0821	8.39	17.5827	0.089	0.1243	12.8	406589606	246423744	0.23	888892330	12.83	2160078801351054715	2.45			535156665	0.51					5785865034172552192	0.51	5785865038464183552	1.1
☄	507.16	406593687	218.48313	-78.240836	36	36	143355.95-781427.0	57199.427	0.0	308.2042	-16.431791	0	0	1	1	1	4.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.491	0	10.56																					19.4307	0.0281	0.0	19.936	0.2857						0.1214	9.0	406593689	246426658	8.78	1203886881	8.48	2160078801351054640	9.83			849012061	0.23					5785768345866073344	0.23	5785768350167903360	8.98
☄	507.25	406585395	218.164069	-77.9775	27	33	143239.37-775839.0	57199.4291	0.0014	308.25073	-16.164078	0	0	4	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	2	1	0	0.957	0	5.94																					18.0957	0.0088	0.6	18.192	0.0481	17.9832	0.0236	4.383	18.0909	0.0796	0.1119	13.0	406585398	246420755	0.15	1203885954	13.0	2185077301351007874	0.55	2894873	13.04	534212019	0.17					5785788068356222336	0.17	5785788003938320000	13.04
☄	507.4	406593575	218.270226	-78.232835	16	43	143304.85-781358.2	57199.4284	9.0E-4	308.16605	-16.407108	0	0	3	1	1	3.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	1	1	0	0.905	0	8.91																					18.5845	0.0257	0.0	18.1339	0.1262	18.5767	0.019	0.0	18.6846	0.2085	0.1214	6.3	406593553	246426574	0.38	1203886850	10.08	2160078801351058059	0.75			534214675	0.42					5785768552024526464	0.42	5785768556323849856	2.09
☄	507.55	406585320	218.372684	-77.961507	22	35	143329.44-775741.4	57199.4291	0.0014	308.29892	-16.166693	0	0	4	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	2	1	0	0.606	0	7.92																					19.0068	0.0323	1.592	19.3941	0.1098	18.1583	0.0149	0.011	18.4339	0.1121	0.1119	14.7	406585337	246420720	14.62	1203885876	0.55	2185077301351006238	0.11			849010638	0.14					5785881217610079104	0.14	5785881221907556736	14.83
☄	507.56	406593550	218.221094	-78.228862	92	45	143253.06-781343.9	57128.8235	120.0061	308.1581	-16.399477	0	0	5	2	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	3	1	0	0.903	0	7.26																					18.4376	0.0148	2.933	18.5025	0.0716	18.0649	0.0497	22.633	18.0527	0.0685	0.1214	15.0		246426558	0.24			2160078801351057418	0.07			534214572	0.28					5785768517664793088	0.28		
☄	508.02	406593584	218.414829	-78.240031	37	39	143339.55-781424.1	57149.8935	183.5212	308.19122	-16.425474	0	0	14	2	1	1.0			0		0			0		0	0	0	2	1	0	0	0	3	1	1	0	0	4	1	1	0	0	5	1	0	0.982	0	6.38											17.3078	0.0455	13.922	17.5009	0.1041	16.773	0.0093	19.278	16.7652	0.0602	16.5137	0.0116	10.991	16.6171	0.0184	16.4295	0.0076	1.717	16.567	0.0287	0.1214	15.0		246426582	0.02	1203886869	0.23	2160078801351054135	0.18			143508026	0.17					5785768384527643648	0.17		
☄	508.11	406587187	217.836209	-78.135226	86	53	143120.69-780806.8	57382.2934	279.2562	308.1211	-16.282341	0	0	8	4	1	1.0			0		0			0		0			0		0			0		0	0	0	4	1	0	0	0	4	1	1	0.968	0	7.26																					17.8463	0.0451	35.849	17.9486	0.0456	17.659	0.0333	23.085	17.8149	0.0594	0.1188	15.0		246422018	0.09	1203867360	0.13	2160078801351057422	0.43			281973372	0.2					5785784357504308608	0.2	5785784671040631296	9.31
☄	508.13	406585393	218.200278	-77.97326	36	36	143248.06-775823.7	57199.427	0.0	308.2597	-16.163176	0	0	1	1	1	4.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.45	0	6.6																					19.3441	0.031	0.0	19.5213	0.1391						0.1119	9.6	406585392	246420754	13.04	1203885926	13.54	2185077301351007189	0.13			849010458	0.08					5785788107012526080	0.08	5785788171435443840	9.59
☄	508.13	406585934	217.820339	-78.1176	18	27	143116.88-780703.3	57088.0295	199.3547	308.12515	-16.264843	3	0	16	2	1	3.0			0		0			0		0	0	0	2	1	1	0	0	4	1	0	3	0	5	1	0	0	0	5	1	1	0.983	0	5.66											16.9574	0.0092	5.076	17.0808	0.1237	16.5174	0.0205	7.664	16.4978	0.0805	16.2462	0.0091	3.124	16.2776	0.0119	16.1536	0.0102	6.161	16.1841	0.0266	0.1188	9.3	406585933	246421171	0.07	1203867304	0.05	2160078801351056621	0.02	2841628	0.33	143259329	0.15					5785784945922000000	0.15	5785784945922000256	9.38
☄	508.16	406593278	219.170255	-78.129489	37	40	143640.86-780746.1	57280.0647	181.798	308.38535	-16.3872	0	3	16	2	1	2.0			0		0			0		0	0	0	2	1	1	0	0	3	1	2	0	3	5	1	1	0	0	6	1	1	0.982	0	6.25											17.2599	0.0141	19.554	17.3556	0.1015	17.041	0.0089	15.459	17.0525	0.064	16.7929	0.009	10.765	16.7789	0.0148	16.7362	0.01	5.798	16.7441	0.0338	0.1243	11.4	406593279	246426359	0.09	888909117	0.26	2160078801351054121	0.35			143771177	0.19					5785863526642140288	0.19	5785863728503085824	8.49
☄	508.35	406582044	218.770317	-77.970387	36	41	143504.87-775813.3	57062.6479	260.0725	308.37424	-16.208155	3	0	7	3	1	3.0			0		0			0		0			0		0			0		0	3	0	4	1	0	3	0	3	1	1	0.98	2	6.08																					17.2209	0.024	8.702	17.2148	0.0288	16.8843	0.0087	12.024	16.9261	0.0403	0.1128	7.4	406582043	246418312	0.07	888892043	0.23	2185077301351005870	6.58	2898981	7.5	282449839	0.17					5785878400110886400	0.17	5785878434471341312	7.29
☄	508.52	406594413	218.130091	-78.219132	20	44	143231.22-781308.8	56980.504	154.8025	308.14435	-16.383179	3	0	4	2	1	3.0			0		0			0		0			0		0			0		0	3	0	2	1	0	3	0	2	1	0	0.978	3	5.44																					17.3958	0.0102	0.714	17.4499	0.0394	17.1361	0.0654	24.872	17.0601	0.0428	0.1214	8.8	406594411	246427177	0.16	1203886795	0.41	2160078801351056225	8.74	2809592	8.96	282450447	0.26					5785780341717036288	0.26	5785780341717036416	8.7
☄	508.94	406585676	217.872895	-78.043552	36	36	143129.49-780236.7	57199.4298	0.0	308.16577	-16.200958	0	0	1	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.476	0	9.24																					18.9816	0.0167	0.0	19.3256	0.1753						0.1188	15.0						2160078801351057616	1.09			533336026	0.08					5785786006771857408	0.08	5785785938052376960	12.43
